Text,Label1,Label2
@papuamuslim95 Semoga terwujud. Insyaallah sukses memenangkan pilpres 2024.,0,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"RT @Kang_Comot Siang : Anies Baswedan Menang Telak dalam Polling ILC ?? - @YoutubeILC melakukan polling / jajak pendapat soal 3 tokoh nasional yg digadang"" jadi capres di Pilpres 2024. - | #DramaParaKoruptor #AksiAkbarTurunkanJokowi #Gempa #instagramdown #jumatberkah Hakim Agung ICE BSD | https://t.co/m5FFsfAp7M",4,1
"RT @MustBee17 Melihat dari hasil dari berbagai lembaga survey, Erick Thohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang dan mampu mendongkrak suara pasangannya. Hal tersebut juga diakui oleh beberapa pengamat politik. #BangkitBersamaET https://t.co/t7T4yLVyB2",2,1
"Tapi Belum cukupLah Untuk Bisa Menang di Pilpres 2024, Anies Jadi Capres bolehsaja jika ada partai yg dukung, karna PT 20%.",4,2
RT @Yom_N_Friends Yg SETUJU pak ANIES maju di PILPRES 2024 cukup dengan retweet/like??? GazzzPoolll?? #AniesPresiden2024 #SobatAniesNasional https://t.co/5zxUPeVU4x,4,1
"https://t.co/0MgEoZGM9c Kompak euy, @prabowo dan @cakimiNOW kunjungan tebar Pesona ke Ponpes",9,1
"RT @NandaBaskarani Erick Thohir berpotensi meraih dukungan maju dalam Pilpres 2024, banyak pengamat menilainya sebagai figur cawapres paling potensial dari kalangan non partai politik. Menteri BUMN @erickthohir bisa menjadi sosok yang menentukan kemenangan capres 2024. #BangkitBersamaET https://t.co/4OvLLib6e8",2,1
RT @RZelda_ Mantap ! Bang ET @erickthohir bisa jadi penentu kemenangan Pilpres 2024. #BangkitBersamaET https://t.co/QwBM4gErIU,2,1
"RT @dppbronies "" Bagi siapapun yang masih meributkan, nyinyir dan memfitnah Anies Silahkan cari lawan tanding untuk Anies di pilpres 2024. Rakyat menilai hasil karya, kinerja bukan dengan cemohoaan dan fitnah. Rakyat sudah sangat cerdas. ” Guntur Siregar (Penggagas BroNies) https://t.co/xzxBEwC9gg",4,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
RT @kakekhalal2 Santri Dukung Ganjar (SDG) Wilayah Kalimantan Timur menggelar Gebyar Selawat dan Doa Bersama untuk Ganjar Pranowo Presiden 2024. #GanjarPenerusJokowi https://t.co/pzAKynrWd8,1,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @dppbronies "" Bagi siapapun yang masih meributkan, nyinyir dan memfitnah Anies Silahkan cari lawan tanding untuk Anies di pilpres 2024. Rakyat menilai hasil karya, kinerja bukan dengan cemohoaan dan fitnah. Rakyat sudah sangat cerdas. ” Guntur Siregar (Penggagas BroNies) https://t.co/xzxBEwC9gg",4,1
Kulakanya berapa emang ? Kok bisa rugi,0,3
RT @Relawananies Pejuang ABW: Partai yang Tak Usung Anies di Pilpres 2024 Akan Rugi https://t.co/tIy07mOJjc,4,1
"RT @dppbronies "" Bagi siapapun yang masih meributkan, nyinyir dan memfitnah Anies Silahkan cari lawan tanding untuk Anies di pilpres 2024. Rakyat menilai hasil karya, kinerja bukan dengan cemohoaan dan fitnah. Rakyat sudah sangat cerdas. ” Guntur Siregar (Penggagas BroNies) https://t.co/xzxBEwC9gg",4,1
"Prabowo Subianto Sebut Ridwan Kamil Patut Diperhitungkan, Soal Pilpres 2024? #RidwanKamil #KangEmil https://t.co/yzjtzjSspN https://t.co/ibF1kEGpad",14,1
"RT @MarahIchsan ""Survei SMRC: PDIP Bisa Menang Pilpres 2024 Bila Ganjar Jadi Capres"" https://t.co/tnFpr2q0cn",1,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yg telah mengangkat 1,1 juta honorer. #DemokratProRakyat DukungAHY Pimpin Perubahan Sw",5,1
"RT @dppbronies "" Bagi siapapun yang masih meributkan, nyinyir dan memfitnah Anies Silahkan cari lawan tanding untuk Anies di pilpres 2024. Rakyat menilai hasil karya, kinerja bukan dengan cemohoaan dan fitnah. Rakyat sudah sangat cerdas. ” Guntur Siregar (Penggagas BroNies) https://t.co/xzxBEwC9gg",4,1
"RT @dppbronies "" Bagi siapapun yang masih meributkan, nyinyir dan memfitnah Anies Silahkan cari lawan tanding untuk Anies di pilpres 2024. Rakyat menilai hasil karya, kinerja bukan dengan cemohoaan dan fitnah. Rakyat sudah sangat cerdas. ” Guntur Siregar (Penggagas BroNies) https://t.co/xzxBEwC9gg",4,1
"RT @dppbronies "" Bagi siapapun yang masih meributkan, nyinyir dan memfitnah Anies Silahkan cari lawan tanding untuk Anies di pilpres 2024. Rakyat menilai hasil karya, kinerja bukan dengan cemohoaan dan fitnah. Rakyat sudah sangat cerdas. ” Guntur Siregar (Penggagas BroNies) https://t.co/xzxBEwC9gg",4,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"RT @FirzaHusainID Banyak pengamat menilai Menteri BUMN Erick Thohir berpotensi raih dukungan maju dlm Pilpres 2024. Hal ini disebabkan krn sosok Erick Thohir adalah figur potensial dari kalangan non partai. Yup, hebatnya lagi pa @erickthohir bisa menjadi penentu kemenangan ?????? #BangkitBersamaET https://t.co/yC2f7kvWv2",2,1
siapa yang mau angkat @AgusYudhoyono sebagai menteri karena pemenang pilpres 2024 tak mau berkoalisi dengan @PDemokrat ??,5,2
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
Pilpres 2024 kayaknya bakal asiik nih,0,3
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"RT @03__nakula Ganjar pranowo - Erick Thohir ( GAET) jadi duet terkuat hasil lembaga survei Charta Politika mengalahkan Prabowo - Muhaimin dan Anies - AHY. Wajar jika mereka menang survei dan PilPres 2024 nanti, Keduanya punya kinerja yang baik, anti korupsi dan radikalisme. #BangkitBersamaET https://t.co/pglDMYfqPZ",3,1
RT @naaoolll Yuuk poling lagi ?? Siapa Capres yg akan kalian dukung di Pilpres 2024 Silahkan vote & sebarkan,0,1
AHY bertekad Angkat Guru Honorer Jadi PNS DukungAHY Pimpin Perubahan #DemokratProRakyat 2024 Bareng AHY https://t.co/YJtAVsxDaF a,5,1
"pilpres 2024 ada 3 pasang calon, pada putaran kedua tentu partai yang kandidatnya tersingkir di putaran akan bergabung dengan @PDI_Perjuangan tetap dapat jatah kursi menteri, tapi tak sebanyak saat masa kepemimpinan Pak @jokowi diawal periode Pak Jokowi juga dihadang di DPR.",10,1
"RT @dppbronies "" Bagi siapapun yang masih meributkan, nyinyir dan memfitnah Anies Silahkan cari lawan tanding untuk Anies di pilpres 2024. Rakyat menilai hasil karya, kinerja bukan dengan cemohoaan dan fitnah. Rakyat sudah sangat cerdas. ” Guntur Siregar (Penggagas BroNies) https://t.co/xzxBEwC9gg",4,1
Segenap dukungan dr para kader Demokrat di seluruh Indonesia solid & siap mendukung AHY di Pilpres 2024. DukungAHY Pimpin Perubahan #DemokratProRakyat 2024 Bareng AHY tr,5,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"bikin partai sendiri aje tong, biar untungnye gede!",0,3
"RT @MarahIchsan ""Survei SMRC: PDIP Bisa Menang Pilpres 2024 Bila Ganjar Jadi Capres"" https://t.co/tnFpr2q0cn",1,1
@YoutubeILC Pilpres 2024 masih skrg msh presiden bapak jokowi,10,2
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan ..,5,1
"RT @03__nakula Ganjar pranowo - Erick Thohir ( GAET) jadi duet terkuat hasil lembaga survei Charta Politika mengalahkan Prabowo - Muhaimin dan Anies - AHY. Wajar jika mereka menang survei dan PilPres 2024 nanti, Keduanya punya kinerja yang baik, anti korupsi dan radikalisme. #BangkitBersamaET https://t.co/pglDMYfqPZ",3,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yg telah mengangkat 1,1 juta honorer. DukungAHY Pimpin Perubahan #DemokratProRakyat 2024 Bareng AHY Vt",5,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @abdoefa Ternyata tidak semua yang suka pak @ganjarpranowo selalu anti pak @aniesbaswedan, atau sebaliknya. Buktinya, saya tanya tetangga, siapa pilihannya di pilpres 2024, jawabannya, ""Antara Pak Ganjar atau Pak Anis. Yang lain masih pikir²"".",1,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
Segenap dukungan dr para kader Demokrat di seluruh Indonesia solid & siap mendukung AHY di Pilpres 2024. DukungAHY Pimpin Perubahan #DemokratProRakyat 2024 Bareng AHY bV,5,1
"Ganjar pranowo - Erick Thohir ( GAET) jadi duet terkuat hasil lembaga survei Charta Politika mengalahkan Prabowo - Muhaimin dan Anies - AHY. Wajar jika mereka menang survei dan PilPres 2024 nanti, Keduanya punya kinerja yang baik, anti korupsi dan radikalisme. #BangkitBersamaET https://t.co/pglDMYfqPZ",3,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
sampai saat ini Partai Demokrat masih menjalin hubungan baik dgn banyak partai. pada pilpres 2024 partai Demokrat akan sodorkan AHY menjadi Capres #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/1j9qcV0nQ6,5,1
Terkuak Nasib Anies Bila Hanya Lawan Prabowo dan Ganjar Tak Maju di Pilpres 2024 Versi Survei SMRC https://t.co/NEqc4oVH2D https://t.co/NCDpk2L0W5,4,2
Sowan kiyai Khos satukan visi misi @cakimiNOW dan @prabowo untuk keberhasilan PILPRES 2024 https://t.co/qpbnld3KlJ,9,1
RT @ajengcute16__ Survey SMRC Pasangan Anies-AHY Berpotensi Besar Menang Pilpres 2024 https://t.co/CNEbyJDcVS,6,1
"RT @mulyana59 Drone Emprit merilis favorabilitas tokoh-tokoh potensial di Pilpres 2024 melalui analisis pemberitaan dan percakapan di media sosial. Dalam analisanya, Drone Emprit mencatatkan nama @erickthohir sebagai tokoh yang paling sering dibicarakan dalam nada positif #BangkitBersamaET https://t.co/SojXjQN8bE",2,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
Terkuak nasib Anies Baswedan bila hanya lawan Prabowo dan Ganjar tak maju di Pilpres 2024 https://t.co/uWeAgZQWp8 #Pilpres2024 #beritaterkini #beritaterbaru #AniesBaswedan #Prabowo #GanjarPranowo #beritaterkini #beritaterbaru,4,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
Rakyat Indonesia akan rugi jika presidennya kaki tangan NWO melalui WEF,0,2
"RT @MarahIchsan ""Survei SMRC: PDIP Bisa Menang Pilpres 2024 Bila Ganjar Jadi Capres"" https://t.co/tnFpr2q0cn",1,1
RT @GEMPITA2024 Doa Kyai Khos Untuk Kemenangan Probowo Muhaimin Pilpres 2024 ?? ???? ????? ?? ???? ???? @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/brluxTiMZY,9,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"RT @FirzaHusainID Banyak pengamat menilai Menteri BUMN Erick Thohir berpotensi raih dukungan maju dlm Pilpres 2024. Hal ini disebabkan krn sosok Erick Thohir adalah figur potensial dari kalangan non partai. Yup, hebatnya lagi pa @erickthohir bisa menjadi penentu kemenangan ?????? #BangkitBersamaET https://t.co/yC2f7kvWv2",2,1
#Seknas Puan Maharani Targetkan Deklarasi di 13 Provinsi untuk Hadapi Pilpres 2024 - Wartakota #PuanMaharani https://t.co/pdsyJEPF8E,16,1
"RT @INDONESIAPERKA2 Warta Ekonomi, Jakarta - Budayawan Mohamad Sobary membongkar sosok Gubernur DKI Anies Baswedan yang saat ini digadang-gadang maju Pilpres 2024. Sobary menilai mantan Menteri Pendidikan dan Kebudayaan tersebut Tidak Bisa Kerja?? #FAKTA ..?? . . https://t.co/4dueySqVm6",4,2
RT @LaNyallaAcademy LaNyalla The Next 2024 Masyarakat Madiun Raya Dukung La Nyala Maju Pilpres 2024: Rajin Turun Dengarkan Keluhan Wong Cilik https://t.co/znu0UZWhxA https://t.co/gIcKAWA8xl,18,1
AHY bertekad Angkat Guru Honorer Jadi PNS. #DemokratProRakyat Dukung AHY Pimpin Perubahan https://t.co/fnNsNLliV7,5,1
"jika pada pilpres 2024 Demokrat menang, AHY berjanji akan angkat guru honorer jadi PNS sama ketika era SBY yg telah mengangkat 1,1 juta honorer #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/BVlea0JWZD",5,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @__RismaWidiono_ Sahabat Ganjar menggelar kegiatan berbagi dan bersilaturahmi dgn masyarakat secara serentak di Empat Kota. Jumat (23/9) Selain membagikan sembako, #SahabatGanjar juga melakukan deklarasi dukungan untuk @ganjarpranowo maju sebagai Capres di Pilpres 2024. https://t.co/eTxuXcP9Ur https://t.co/fGOQCuSkx2",1,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
"Didorong maju di Pilpres 2024 ini dia yg disampaikan AHY pada Rapimnas Demokrat, AHY: Saya Mohon Doa Kita Dapatkan Peluang Sejarah Itu https://t.co/cQrwMwdiC4 #DemokratProRakyat DukungAHY Pimpin Perubahan",5,1
"Warta Ekonomi, Jakarta - Budayawan Mohamad Sobary membongkar sosok Gubernur DKI Anies Baswedan yang saat ini digadang-gadang maju Pilpres 2024. Sobary menilai mantan Menteri Pendidikan dan Kebudayaan tersebut Tidak Bisa Kerja?? #FAKTA ..?? . . https://t.co/4dueySqVm6",4,2
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"Ternyata tidak semua yang suka pak @ganjarpranowo selalu anti pak @aniesbaswedan, atau sebaliknya. Buktinya, saya tanya tetangga, siapa pilihannya di pilpres 2024, jawabannya, ""Antara Pak Ganjar atau Pak Anis. Yang lain masih pikir²"".",1,1
Ganjar Pranowo Dinilai akan Legowo jika Puan Maju di Pilpres 2024 #PuanMaharani https://t.co/9pIkVXSri8 https://t.co/XXhWiW6ySL,1,1
AHY bertekad Angkat Guru Honorer Jadi PNS DukungAHY Pimpin Perubahan #DemokratProRakyat 2024 Bareng AHY https://t.co/p0hVftHkX9 9,5,1
RT @billy4riez 9 Kiai Khos Jateng Doakan Kesuksesan Prabowo-Imin Di Pilpres 2024 https://t.co/2PQFdz3NNB,9,1
"Ari Junaedi Direktur Lembaga Kajian Politik Nusakom Pratama, wacana menduetkan Anies Baswedan dan AHY di Pilpres 2024 akan mempunyai daya pikat #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/VMDMci9F0x",6,1
Segendap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. Mengembalikan Jiwa Demokratisasi Yang Hilang #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/WlhqvR0Trs,5,1
"bang @jansen_jsp harus tahu bahwa @SBYudhoyono tidak salah ketika mencurigai bahwa Pilpres 2024 akan dicurangi, karena berdasarkan pegalaman-nya sendiri yakni sabagai pelaku kecurangan tersebut disaat dia memegang kekuasaan!",5,2
AHY bertekad Angkat Guru Honorer Jadi PNS DukungAHY Pimpin Perubahan #DemokratProRakyat 2024 Bareng AHY https://t.co/p0hVftYWlJ e,5,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"Didorong Maju di Pilpres 2024 Dalam Rapimnas Demokrat, AHY: Saya Mohon Doa Kita Dapatkan Peluang Sejarah Itu #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/xAQheKdujk",5,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yang telah mengangkat 1,1 juta honorer. #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/dliSt6ZKH1",5,1
Dukung penuh jika ketua umum Demokrat dan juga Gubernur DKI Jakarta maju dalam pilpres 2024 guys . DukungAHY Pimpin Perubahan #DemokratProRakyat #Mdv73Je https://t.co/MTubJURCtT,6,1
banyak dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024 mendatang #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/Sdj5KDTZou,5,1
"Dan tenggelam ?? LKSP Paparkan Hasil Survei, Jelang Pilpres 2024 Elektabilitas PDIP dan Gerindra Merosot Tajam https://t.co/hQ5zlK0jD5",0,2
Dikabarkan jika Anies Baswedan akan menggandeng Agus Harimurti sebagai calon wakil presiden di pemilu nanti . DukungAHY Pimpin Perubahan #DemokratProRakyat #Jsc2Bd1F https://t.co/uEFOC8u5Vp,6,1
AHY bertekad Angkat Guru Honorer Jadi PNS #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/T60YLKnFPL,5,1
AHY bertekad Angkat Guru Honorer Jadi PNS #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/FDDjOQztd9,5,1
"Direktur Lembaga Kajian Politik Nusakom Pratama, Ari Junaedi, wacana menduetkan Anies Baswedan dan AHY di Pilpres 2024 akan memiliki daya pikat. Mengembalikan Jiwa Demokratisasi Yang Hilang #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/vW3WLh9Y8F",6,1
